Customer ID,Recency,Frequency,Monetary
15341,85,1,382.2
15346,61,2,343.7
15347,2,4,1162.0
15350,9,2,547.6
15351,5,4,1778.18
15352,184,1,114.95
15353,3,6,2398.93
15354,239,3,284.4
15356,4,4,698.45
15358,1,22,8703.21
15359,298,8,181.35
15361,162,3,270.15
15362,84,2,613.08
15363,8,2,678.11
15365,39,6,2242.81
15366,45,5,1786.57
15367,54,7,3203.7400000000002
15368,30,1,275.8
15369,128,11,6251.26
15370,46,1,1352.96
15371,298,1,59.400000000000006
15372,86,7,4009.66
15373,7,6,1005.48
15374,260,1,139.32
15375,326,1,60.959999999999994
15377,18,4,1211.75
15378,98,2,246.5
15379,36,1,1174.55
15380,1,7,1788.8
15381,59,3,1293.72
15382,10,6,7777.84
15384,17,2,1385.38
15385,28,2,625.2
15387,128,1,468.65
15389,36,4,2233.8
15390,32,2,1216.66
15391,220,1,289.87
15392,10,3,1376.09
15393,203,3,659.48
15394,31,7,3103.26
15396,219,1,508.20000000000005
15400,56,3,586.1
15401,88,2,216.95
15402,23,4,1203.77
15403,127,2,170.88
15404,11,1,257.06
15405,212,1,310.74
15406,89,2,465.16
15409,357,1,131.25
15410,204,2,1234.88
15413,327,5,6798.72
15416,114,3,588.5
15418,61,2,452.32
15420,70,6,743.0
15421,21,6,2854.98
15422,15,5,1522.27
15423,217,2,223.39000000000001
15424,99,1,214.44
15425,36,4,1944.57
15426,5,5,1168.0
15428,23,3,668.97
15430,103,2,954.75
15431,138,1,153.24
15432,177,1,149.57
15434,10,6,1525.5800000000002
15437,276,1,193.29000000000002
15439,40,4,1269.05
15441,32,3,1254.21
15443,110,7,1939.02
15445,226,1,171.0
15446,12,3,406.95
15447,163,4,337.71000000000004
15448,310,1,294.17
15451,70,2,233.21
15452,26,3,1260.38
15454,254,1,128.59
15455,233,1,38.25
15456,39,7,1672.05
15458,38,1,208.8
15459,53,2,202.83
15461,96,2,429.7
15462,81,1,502.45
15465,5,15,5301.03
15466,25,3,1236.48
15468,28,1,962.97
15469,74,1,335.70000000000005
15470,211,1,63.419999999999995
15471,16,2,847.08
15473,80,1,274.8
15474,231,1,163.1
15476,16,4,2209.98
15477,285,1,368.4
15478,211,1,583.5600000000001
15479,369,1,147.4
15480,101,4,5373.5
15481,37,1,1993.34
15482,22,7,3537.6
15483,21,6,628.39
15484,176,2,1061.69
15485,9,5,3196.51
15486,163,1,102.0
15487,315,1,231.32
15488,92,4,340.6
15489,36,5,1285.3300000000002
15490,66,1,217.6
15493,25,4,2313.18
15494,114,3,2480.82
15495,15,1,246.5
15496,267,1,146.14
15497,18,7,7395.19
15498,2,19,12723.18
15499,359,1,161.6
15501,40,2,402.5
15502,4,5,3608.54
15503,362,1,120.06
15504,156,3,371.02
15506,17,3,1060.77
15509,16,1,166.51
15512,26,2,210.58
15513,1,18,12992.33
15514,15,7,2459.09
15515,23,1,171.81
15518,15,7,2276.49
15519,19,2,344.61
15521,36,8,4106.49
15523,24,15,16947.98
15524,242,1,151.4
15525,9,2,469.78000000000003
15527,30,15,3145.86
15529,2,2,1116.72
15530,148,1,311.37
15532,12,6,2190.9700000000003
15534,361,1,162.25
15535,40,2,551.42
15536,45,1,259.09
15538,173,6,3358.4
15540,11,1,247.38
15542,148,3,918.45
15543,95,1,114.98
15544,8,12,4615.72
15545,7,1,135.32999999999998
15546,242,2,1079.1000000000001
15547,12,12,5199.55
15548,231,1,158.09
15549,57,5,652.7
15550,14,8,1643.17
15551,30,6,1274.02
15552,259,1,162.4
15555,1,22,7307.18
15558,275,1,214.13
15559,204,1,1109.4
15560,33,2,153.52
15561,19,4,1133.8
15562,60,2,538.83
15563,150,3,1466.56
15564,99,2,70.74000000000001
15566,28,2,227.87
15569,26,5,2210.64
15570,5,14,5145.52
15571,22,10,3401.2
15572,16,3,1515.81
15573,254,3,599.73
15574,8,3,816.4499999999999
15575,255,1,30.1
15577,359,2,139.1
15579,19,3,953.9
15580,12,8,1381.19
15581,2,26,4114.62
15583,12,1,107.86
15584,35,2,552.39
15586,228,3,1139.1000000000001
15587,28,3,608.4
15588,313,1,579.6
15590,18,5,1496.6
15591,218,3,217.9
15595,123,1,357.59999999999997
15596,1,5,1723.45
15597,211,1,238.8
15598,63,1,307.34
15599,81,1,488.32
15600,64,4,1199.31
15601,8,17,8183.56
15602,4,8,1932.64
15603,284,1,40.0
15605,9,5,738.57
15606,26,8,2310.83
15607,179,8,1604.21
15608,51,1,692.3
15611,19,13,1405.83
15613,246,1,433.71999999999997
15614,73,4,3147.36
15615,26,24,10974.23
15616,74,1,317.11
15617,32,3,828.5500000000001
15620,45,1,389.18
15622,63,8,4143.05
15623,29,7,2136.02
15625,12,5,1702.1399999999999
15626,57,1,391.72
15627,93,2,566.9
15628,2,9,2782.02
15629,86,4,2240.9
15630,280,1,295.05
15631,278,1,596.67
15633,145,13,4352.46
15634,19,1,311.1
15635,31,1,100.35
15636,73,2,719.82
15637,49,4,574.23
15638,14,6,2265.2
15639,87,2,639.76
15640,8,15,11441.92
15641,32,8,3458.35
15642,365,1,105.78
15645,50,2,443.16
15646,8,3,526.97
15647,51,1,169.0
15649,3,3,1354.35
15650,157,2,553.88
15651,56,2,612.76
15652,23,4,1082.6
15658,8,4,1399.3700000000001
15659,22,2,226.04
15660,1,7,1212.13
15661,15,6,906.15
15662,297,2,283.73
15664,85,3,867.6
15665,47,3,1773.11
15666,108,2,632.94
15670,192,1,152.15
15672,361,1,45.300000000000004
15673,87,5,3533.77
15674,53,8,4501.63
15675,40,1,218.35
15677,57,2,648.4
15678,31,2,1541.19
15680,2,8,3173.9
15681,15,9,1563.54
15682,235,2,318.24
15683,109,1,330.79
15684,183,3,173.95
15685,86,1,55.980000000000004
15686,56,1,90.0
15688,54,1,190.57
15689,253,1,266.93
15691,30,3,434.5
15693,295,1,37.5
15694,1,12,4331.41
15695,233,2,721.0600000000001
15696,59,5,1170.1100000000001
15697,325,1,246.75
15698,260,1,46.2
15702,112,2,140.39
15704,138,2,1524.3400000000001
15708,5,3,1014.48
15709,225,1,194.6
15710,53,1,898.87
15711,192,2,420.25
15712,15,7,2400.05
15713,2,3,654.09
15714,89,3,453.93
15715,191,5,658.02
15716,5,8,1938.0
15717,57,4,456.70000000000005
15718,176,1,293.79
15719,17,18,5177.45
15720,186,1,143.19
15722,81,6,3035.54
15723,47,3,744.55
15724,36,1,92.6
15726,26,1,321.91
15727,23,8,4266.55
15728,15,2,544.6
15729,36,2,107.55000000000001
15730,17,2,605.7
15731,189,1,125.3
15732,8,9,1387.95
15734,72,2,923.85
15735,57,1,327.68
15736,71,2,1815.72
15738,8,26,8560.55
15741,94,2,208.62
15742,255,1,156.87
15747,11,6,1588.57
15748,85,2,465.45
15750,2,12,4331.711
15751,96,11,1380.44
15752,8,3,1570.16
15754,129,6,2579.04
15755,15,11,3628.87
15757,22,4,2225.94
15759,147,4,577.89
15760,266,2,13916.34
15761,78,1,143.05
15764,70,2,1223.1100000000001
15765,302,1,370.63
15766,92,2,516.0
15768,112,31,14979.26
15769,7,21,32451.6
15770,248,1,321.45
15771,240,3,1006.54
15772,54,1,280.88
15773,45,1,138.84
15774,54,5,1059.14
15775,267,1,45.599999999999994
15777,32,3,715.5
15778,67,1,307.95000000000005
15779,99,2,124.08000000000001
15782,66,1,1399.36
15784,103,2,848.33
15785,15,11,3640.96
15786,53,2,3582.62
15788,144,1,221.83
15789,67,5,1610.71
15791,165,3,1995.65
15792,35,2,933.84
15793,14,5,1433.96
15794,372,2,777.0
15795,66,7,1369.8600000000001
15796,10,9,2464.27
15797,217,2,613.6800000000001
15798,128,3,1535.37
15799,54,1,540.15
15800,89,5,543.5
15803,81,3,1513.84
15805,21,13,4660.75
15807,44,2,913.62
15808,5,18,14674.960000000001
15809,95,2,758.6700000000001
15810,22,4,1607.06
15811,1,2,1671.9
15812,71,7,3400.33
15814,29,2,689.11
15816,178,2,144.15
15817,56,3,2766.4
15818,224,1,340.5
15819,67,6,2029.3400000000001
15822,129,4,954.59
15823,8,3,3882.17
15824,89,2,890.94
15826,204,1,943.97
15827,8,16,1957.98
15828,11,1,1108.82
15833,373,1,80.4
15834,12,3,1539.24
15837,121,1,385.03000000000003
15838,3,16,40519.92
15841,22,5,1518.35
15842,29,2,548.8000000000001
15845,172,3,714.51
15846,21,1,107.01
15847,64,3,433.3
15848,257,1,139.94
15850,12,4,819.87
15851,162,1,109.73
15852,162,1,96.55
15854,12,9,2609.16
15855,112,1,340.48
15856,1,26,17832.77
15857,66,1,273.48
15858,3,9,2521.52
15859,68,1,438.46
15860,4,10,1528.0
15861,92,4,1236.43
15862,9,10,2095.41
15863,253,3,289.86
15864,17,1,244.44
15865,49,2,1353.79
15867,5,17,5251.31
15868,219,1,94.53
15869,262,1,174.02
15870,32,3,508.52000000000004
15871,73,1,33.099999999999994
15872,14,2,434.75
15873,135,4,313.91999999999996
15874,23,14,6878.88
15875,282,1,111.72
15876,45,2,1449.14
15878,197,2,330.77
15879,40,4,1157.3
15880,5,1,343.28
15882,4,6,979.62
15884,68,2,249.70000000000002
15885,19,12,1572.47
15886,52,3,871.78
15887,42,3,1027.15
15888,36,2,260.85
15889,5,7,1359.41
15890,30,5,535.65
15892,305,1,128.2
15893,117,1,305.28000000000003
15894,5,1,156.74
15898,3,22,4207.43
15899,4,1,56.25
15900,49,3,549.29
15901,87,4,339.34
15902,16,1,145.01
15903,14,5,3813.08
15905,179,1,114.69
15906,10,3,987.95
15908,126,2,764.57
15910,36,7,1449.62
15911,259,8,1702.34
15912,72,7,810.08
15913,170,1,6.300000000000001
15914,14,2,205.99
15915,37,1,429.21
15916,2,7,1899.08
15917,242,4,437.53
15918,267,1,248.65
15919,4,1,270.72
15920,60,5,404.14
15921,32,3,466.08
15922,9,1,369.5
15923,8,1,127.08
15924,367,1,102.82
15926,178,1,134.44
15927,283,1,123.39000000000001
15928,292,1,293.53
15929,280,1,594.0
15931,64,1,239.9
15934,53,2,2190.66
15936,15,2,282.79
15938,92,4,330.23
15939,10,1,2945.38
15941,273,1,405.0
15943,285,2,271.28999999999996
15944,29,3,1839.14
15945,1,4,646.27
15946,138,3,2304.18
15948,60,1,553.85
15950,11,6,5415.2
15951,17,1,304.95
15953,5,11,2010.17
15954,225,1,190.75
15955,8,9,4242.1
15956,187,2,617.6
15957,56,2,501.21
15958,39,3,388.64
15959,318,3,579.49
15960,10,4,410.95
15961,15,1,451.28999999999996
15962,85,1,295.83
15964,299,1,272.96000000000004
15965,3,10,2167.45
15966,86,1,426.53
15967,15,10,2622.77
15968,24,1,418.05
15969,61,2,460.95
15970,234,1,703.22
15971,21,6,1702.98
15972,92,5,1810.27
15973,2,3,680.62
15976,46,4,1315.7
15978,68,2,2180.64
15979,238,1,329.21999999999997
15980,126,4,4194.82
15981,37,13,5954.29
15982,241,1,324.51
15983,1,6,2483.8
15984,4,21,5921.65
15985,72,5,1572.8600000000001
15986,17,1,186.3
15987,4,2,230.85
15988,187,2,612.0600000000001
15989,11,2,372.51
15990,130,5,1217.94
15991,170,1,150.55
15992,32,2,854.61
15994,47,2,775.11
15995,50,1,696.19
15996,2,2,626.22
15998,29,11,5218.37
15999,371,1,20.4
16001,17,1,583.39
16002,261,1,169.21
16003,17,5,2878.46
16004,110,5,2146.39
16005,11,6,1820.83
16006,23,1,245.77
16007,19,3,1373.2
16008,18,12,4905.35
16010,12,8,1316.56
16011,2,14,2517.75
16012,37,2,1574.5
16013,7,39,20315.84
16014,44,2,467.89
16016,2,4,1025.18
16017,53,4,1341.95
16018,32,2,289.23
16019,17,18,13679.61
16021,31,2,532.25
16024,47,2,232.96
16027,93,9,1113.74
16028,231,1,82.2
16029,8,47,41184.3
16032,92,6,1970.45
16033,5,8,2019.73
16034,30,3,491.02
16035,196,1,217.73
16036,60,2,1797.92
16037,180,2,654.32
16039,59,2,456.4
16040,66,4,1103.3500000000001
16042,15,3,1067.85
16043,15,4,1082.6
16044,71,1,340.84000000000003
16045,52,4,2094.23
16046,198,1,235.78
16047,318,1,107.14
16048,9,4,818.7900000000001
16049,11,3,787.89
16050,19,2,162.8
16051,317,1,188.44
16053,49,4,2122.89
16054,54,3,1327.98
16057,155,3,1591.73
16058,42,1,62.7
16059,3,7,1757.91
16060,36,3,541.95
16061,67,1,89.65
16062,15,4,1709.83
16064,361,1,111.0
16065,1,8,2010.53
16067,198,3,3395.29
16068,229,1,122.93
16069,53,1,457.7
16071,163,3,750.5600000000001
16072,64,3,3744.57
16074,26,1,265.25
16075,138,2,736.9300000000001
16077,261,1,2300.4
16078,305,1,283.79
16080,21,2,385.4
16081,2,4,1653.28
16082,306,1,106.75
16083,18,2,1033.8
16085,16,7,1362.02
16086,3,6,1743.6
16087,25,5,1739.92
16088,211,2,1437.43
16089,22,2,271.44
16090,260,1,205.91
16092,140,3,770.08
16094,11,7,2617.33
16095,92,1,447.05
16096,52,3,1264.3500000000001
16098,9,8,2442.47
16099,53,4,841.3
16100,98,1,582.64
16101,70,3,1938.46
16103,25,16,4762.07
16104,54,8,2476.25
16105,74,4,2049.23
16108,70,3,1393.42
16109,334,1,327.59999999999997
16110,158,1,481.79
16111,64,1,562.48
16115,33,4,907.17
16117,38,2,422.19
16118,288,1,4376.25
16119,30,6,1297.45
16120,58,2,1747.77
16121,26,3,609.98
16122,2,3,316.92
16124,54,3,1523.49
16125,3,14,4298.3
16126,15,11,8359.03
16127,362,1,145.06
16128,16,6,1920.8300000000002
16129,43,3,1396.05
16130,58,4,987.48
16131,11,6,6450.88
16132,180,2,664.1999999999999
16133,12,23,8403.22
16134,59,3,1527.25
16135,219,1,301.9
16136,299,1,237.42000000000002
16137,316,1,422.7
16138,14,3,910.35
16139,358,2,475.74
16140,7,2,832.4200000000001
16141,53,1,335.54
16143,5,7,2485.89
16145,24,8,3005.9500000000003
16146,84,1,212.25
16147,36,4,2023.91
16148,72,1,310.3
16149,65,1,141.7
16150,8,6,2342.57
16153,56,6,3309.26
16155,17,5,796.9
16156,18,11,3096.14
16158,158,9,628.32
16159,106,3,884.59
16161,4,25,7256.24
16163,1,5,1992.98
16165,141,1,79.9
16166,64,2,435.83
16167,50,5,1386.12
16168,5,40,6848.87
16170,31,14,4983.95
16172,109,3,744.34
16174,127,4,1237.2
16175,107,3,798.85
16176,57,4,2052.69
16177,72,7,1915.3600000000001
16178,37,1,414.7
16180,114,5,5995.69
16182,74,5,3354.0
16183,30,3,739.1
16185,200,1,115.31
16186,8,15,5019.17
16188,44,1,105.80000000000001
16190,30,7,2508.4700000000003
16191,11,11,10507.5
16192,371,1,351.3
16193,46,1,315.98
16194,11,1,308.6
16195,359,1,323.25
16196,124,1,93.3
16197,105,9,2016.71
16198,73,1,629.36
16199,28,7,942.75
16200,18,10,4562.83
16201,51,1,248.65
16202,53,8,2136.72
16203,8,3,521.64
16204,16,2,538.53
16205,32,3,1069.23
16206,23,9,2065.26
16208,30,8,2776.19
16209,18,4,1884.16
16210,4,19,17403.21
16211,57,2,543.5699999999999
16212,254,2,603.37
16214,71,1,975.5
16218,9,7,1355.29
16219,136,1,40.8
16221,3,7,1370.65
16222,357,1,498.50000000000006
16223,10,2,1102.3500000000001
16224,23,1,321.24
16225,38,10,1771.0900000000001
16226,14,2,417.05
16227,130,2,713.0
16228,21,3,890.81
16229,17,4,1857.26
16231,15,4,1078.22
16232,56,3,1722.09
16233,2,7,1429.03
16234,112,3,333.18
16235,11,4,1186.4
16237,73,1,136.65
16238,58,1,63.66
16239,18,4,1078.0
16241,5,4,1721.44
16242,17,7,3871.19
16244,8,1,1056.63
16246,95,2,827.25
16250,9,2,401.94
16251,148,1,128.31
16252,18,1,295.09000000000003
16253,56,5,3626.29
16254,14,3,985.14
16255,1,8,2286.89
16256,129,2,876.9399999999999
16258,23,10,6739.01
16259,46,3,361.94
16261,22,2,312.62
16262,14,1,755.15
16263,59,1,351.01
16264,74,2,837.53
16265,22,3,1488.17
16266,59,7,896.06
16267,227,1,186.66
16269,73,1,717.57
16271,93,5,2033.78
16273,284,2,336.03999999999996
16274,9,1,357.95
16275,110,2,1591.24
16276,115,2,1818.79
16277,369,1,188.69
16278,116,2,551.46
16279,21,6,4195.5
16280,361,1,238.05
16281,59,2,1361.96
16282,123,2,1139.28
16283,54,3,2833.01
16284,29,1,205.8
16285,282,1,176.9
16286,113,2,328.95
16287,12,4,864.48
16288,106,1,129.85
16289,98,1,136.31
16290,100,4,2069.3
16291,318,1,117.72
16292,16,4,951.51
16293,3,6,2408.96
16294,112,1,126.05000000000001
16296,262,4,1313.67
16298,33,4,487.5
16299,113,1,193.65
16300,66,3,1392.43
16301,372,1,107.33
16303,28,4,2567.64
16304,330,1,381.66
16306,3,2,560.55
16307,65,3,1194.92
16308,42,3,2560.0
16310,50,2,460.08
16312,68,1,171.15
16314,25,3,1491.4
16315,172,1,176.34
16316,16,5,2806.0
16317,186,2,850.86
16320,89,4,4590.53
16321,262,2,230.9
16323,213,1,146.16
16325,60,9,3003.26
16326,19,10,1716.03
16327,5,11,6887.12
16328,199,1,310.83
16329,63,4,1703.07
16330,60,4,382.42
16331,68,6,2037.7
16332,67,4,417.21
16334,128,1,277.48
16335,187,7,2774.0
16336,56,4,3517.69
16340,75,2,976.99
16341,73,3,1878.92
16343,43,1,316.59
16344,145,3,741.3199999999999
16345,119,1,623.33
16346,21,1,224.51
16347,24,9,2621.76
16348,66,1,328.77
16350,10,5,1137.42
16351,47,12,3176.13
16353,5,16,3323.75
16354,15,3,733.71
16355,11,1,416.35
16356,12,3,204.10000000000002
16357,17,1,209.49
16358,30,1,892.1500000000001
16359,12,7,946.83
16362,73,1,212.17000000000002
16365,3,7,1766.78
16366,218,3,1220.83
16367,19,1,557.91
16368,71,1,142.78
16369,72,4,1111.15
16371,84,1,157.2
16372,45,3,960.68
16373,18,2,309.49
16374,38,3,1298.42
16375,106,2,104.0
16377,253,1,632.28
16381,31,2,258.7
16382,44,2,353.1
16383,32,5,2306.48
16384,65,2,774.45
16385,2,3,474.72
16386,23,1,785.39
16387,31,4,824.19
16388,289,1,186.05
16390,172,3,467.5
16391,36,4,1103.61
16392,49,2,541.86
16393,5,11,2515.45
16395,29,9,2050.95
16396,112,1,137.8
16397,264,1,127.88
16399,25,1,233.25
16400,31,8,2855.5099999999998
16401,15,11,2750.83
16402,5,1,211.8
16406,86,2,389.61
16407,25,4,694.72
16408,227,1,231.93
16409,16,7,3680.16
16410,370,1,130.32
16411,5,3,695.54
16412,29,4,495.4
16413,11,1,266.78000000000003
16414,67,3,433.46
16415,219,2,509.09000000000003
16416,26,6,1921.48
16417,128,1,35.7
16418,44,2,426.67
16419,213,2,515.19
16420,32,1,75.0
16421,12,3,526.27
16422,5,59,28967.07
16424,18,1,309.5
16428,49,3,660.28
16430,17,6,817.09
16433,44,1,200.26
16434,82,5,1219.49
16435,148,3,1011.5699999999999
16436,304,3,329.34
16437,17,2,301.25
16439,358,1,310.70000000000005
16440,129,1,216.3
16441,53,3,653.23
16442,240,2,282.68
16443,156,1,162.24
16444,26,13,3001.91
16445,22,3,372.22
16447,226,2,516.13
16448,107,1,178.98000000000002
16450,220,2,1193.81
16451,197,2,746.1800000000001
16452,266,2,332.17
16453,166,2,251.71
16454,242,2,24.05
16455,7,6,2543.19
16456,9,9,4704.54
16458,11,12,2232.6
16459,365,1,71.78999999999999
16461,226,2,1463.8
16465,56,2,746.24
16466,19,8,2235.13
16467,144,7,2869.16
16468,106,2,712.62
16469,150,1,178.48000000000002
16470,32,7,1696.21
16471,29,3,966.03
16472,70,2,789.6
16473,10,1,154.72
16476,67,1,350.35
16477,7,5,1825.56
16481,318,1,453.38
16485,68,4,1931.03
16486,173,1,134.36
16487,213,2,209.4
16489,16,2,303.7
16490,72,1,205.41000000000003
16491,49,1,801.66
16492,176,1,385.56
16493,80,3,780.46
16496,67,3,731.25
16497,49,17,3729.59
16499,10,6,2212.89
16500,10,3,443.05
16501,19,1,1237.23
16502,256,2,266.5
16503,31,7,2182.41
16507,208,1,152.76
16508,266,1,248.8
16510,8,6,1851.9
16511,33,3,868.76
16515,15,5,1589.17
16518,57,2,475.05
16519,1,3,341.18
16520,1,4,1436.05
16521,51,3,1148.01
16522,71,2,433.36
16523,51,7,2497.86
16524,82,2,308.14
16525,2,23,11555.19
16526,220,1,426.85
16527,60,1,1044.38
16529,113,3,1556.75
16530,304,1,48.35
16531,17,4,1053.74
16532,67,2,2007.84
16534,278,1,635.9
16535,21,2,407.84
16537,277,1,23.35
16538,177,3,399.62
16539,9,7,2343.2
16540,50,1,226.70000000000002
16541,371,1,424.03
16542,37,1,137.7
16543,227,1,292.21
16544,155,4,376.70000000000005
16545,11,1,350.52
16546,8,4,4819.32
16547,182,1,111.71
16548,235,1,30.15
16549,33,24,9027.55
16550,4,14,7136.16
16551,59,4,1315.0
16552,9,1,95.28999999999999
16553,32,21,10924.19
16554,22,5,2004.6200000000001
16555,141,4,1629.79
16556,11,10,4698.79
16558,2,19,5535.02
16559,33,1,185.20000000000002
16560,33,6,2206.9700000000003
16562,112,1,223.86
16563,36,5,3345.02
16564,205,1,87.80000000000001
16565,42,3,599.35
16568,63,2,1020.9
16569,267,4,1331.03
16570,15,10,3695.91
16571,31,7,2827.05
16574,59,2,850.34
16576,56,2,540.87
16577,302,1,380.0
16578,262,1,156.6
16579,61,1,295.05
16583,9,2,297.95
16584,68,3,2227.59
16585,229,2,341.59000000000003
16586,80,2,998.83
16588,22,4,1361.28
16589,86,1,153.12
16590,36,2,605.9
16592,11,12,3694.23
16593,26,5,741.11
16595,12,4,1450.02
16596,2,3,329.48
16599,21,1,172.8
16600,10,7,1339.89
16601,26,2,439.45
16602,24,1,235.25
16604,198,2,432.45000000000005
16605,360,1,60.48
16606,40,2,357.66
16607,35,11,2359.16
16608,89,2,1288.72
16611,39,5,1655.64
16612,15,5,2057.77
16614,38,2,673.6
16615,262,1,291.5
16619,19,3,1712.1200000000001
16620,25,4,1579.97
16622,179,1,225.4
16623,37,3,885.79
16625,58,4,1320.95
16628,43,2,130.05
16630,43,1,106.80000000000001
16631,117,7,1892.52
16632,121,2,406.4
16634,8,5,1596.71
16635,42,1,473.0
16636,74,4,3802.04
16638,4,6,749.8100000000001
16639,45,1,490.47
16640,33,1,179.4
16641,337,1,323.4
16642,51,1,389.12
16643,58,1,435.6
16645,371,1,160.39
16646,85,1,678.8
16647,78,2,327.84
16648,91,2,382.14
16649,156,1,306.58
16650,56,6,1397.69
16651,222,1,136.2
16652,40,9,10776.42
16654,4,5,1110.2
16655,47,7,2753.85
16656,56,15,8207.37
16658,4,6,690.83
16660,58,3,611.9
16661,176,4,986.63
16662,30,1,163.8
16663,365,1,165.0
16664,205,1,109.2
16666,257,1,106.96
16668,23,7,555.7
16670,29,9,3934.25
16673,315,1,188.83
16675,77,2,608.86
16676,38,2,769.78
16677,47,2,880.62
16679,2,3,663.31
16680,164,2,637.75
16681,277,1,151.5
16683,169,1,320.25
16684,15,27,80489.21
16686,25,9,2008.09
16687,26,1,157.63
16690,29,2,127.45
16691,54,2,178.83
16692,44,2,638.6999999999999
16693,47,3,717.45
16694,359,1,98.30000000000001
16695,197,2,193.15
16699,16,7,994.6
16700,2,13,4091.16
16701,59,13,4518.43
16702,51,4,1110.83
16704,254,2,695.66
16705,36,22,29480.061
16707,36,4,551.11
16709,15,9,6057.59
16710,4,13,3866.05
16711,15,4,1217.45
16712,37,2,621.5600000000001
16713,2,18,7637.56
16714,306,1,368.27
16715,198,1,323.8
16716,266,1,1248.48
16717,2,9,3127.85
16718,5,5,3023.78
16719,4,8,2182.88
16720,12,2,640.24
16722,2,11,4258.27
16723,79,2,712.48
16724,40,1,147.35
16725,7,8,1101.09
16726,19,2,706.39
16727,28,3,1164.6
16731,284,1,174.05
16732,39,3,3783.89
16733,165,1,259.68
16735,29,9,3970.0
16736,141,5,2956.56
16737,213,1,417.6
16739,172,1,463.43
16740,31,1,236.81
16741,261,1,173.06
16742,128,13,2387.71
16743,92,7,2015.17
16746,19,24,11368.74
16748,24,9,2121.43
16749,227,2,4387.08
16752,8,1,207.5
16754,8,29,65500.07
16755,103,4,1403.75
16756,40,6,1072.97
16757,45,1,163.65
16760,66,1,228.0
16763,374,1,352.85
16765,18,1,420.75
16767,54,4,2493.2
16768,19,6,1230.03
16769,114,3,761.36
16770,8,5,1162.03
16771,93,5,1720.79
16772,59,3,3723.55
16773,72,2,249.65
16774,59,4,932.93
16775,3,6,1361.23
16776,51,1,231.57
16777,49,3,1081.41
16779,2,32,22638.52
16780,43,1,180.36
16781,8,2,623.0
16782,1,26,8158.51
16783,72,1,391.95
16784,12,4,788.9300000000001
16785,45,1,533.78
16786,29,1,51.84
16787,33,4,1035.43
16788,40,3,1352.82
16791,19,8,2316.91
16792,19,3,513.08
16794,16,5,868.1999999999999
16795,1,3,2077.5099999999998
16797,29,5,1827.77
16798,190,3,848.71
16799,68,2,495.98
16802,315,2,582.61
16805,213,3,636.65
16807,106,3,1002.29
16809,68,4,812.74
16810,56,1,532.5
16812,14,3,1912.65
16814,5,16,5990.610000000001
16815,89,2,410.97
16817,4,5,1200.15
16819,101,2,182.59
16821,17,1,113.35
16822,322,1,181.39
16823,23,6,1901.71
16824,29,1,225.6
16825,14,3,1051.71
16827,29,5,392.13
16829,24,1,316.1
16830,78,3,881.59
16831,200,1,91.8
16832,64,2,218.46
